Date,Time,Region,User Type,Consumption (kWh),Datetime,Time Category,Peak Hour
2024-01-07,00:00,West Zone,Residential,1594,2024-01-07 00:00:00,Night,No
2024-01-07,00:00,West Zone,Commercial,684,2024-01-07 00:00:00,Night,No
2024-01-07,00:00,West Zone,Industrial,1317,2024-01-07 00:00:00,Night,No
2024-01-07,06:00,West Zone,Residential,1659,2024-01-07 06:00:00,Morning,No
2024-01-07,06:00,West Zone,Commercial,224,2024-01-07 06:00:00,Morning,No
2024-01-07,06:00,West Zone,Industrial,1163,2024-01-07 06:00:00,Morning,No
2024-01-07,12:00,West Zone,Residential,929,2024-01-07 12:00:00,Afternoon,No
2024-01-07,12:00,West Zone,Commercial,1581,2024-01-07 12:00:00,Afternoon,No
2024-01-07,12:00,West Zone,Industrial,1624,2024-01-07 12:00:00,Afternoon,No
2024-01-07,18:00,West Zone,Residential,1156,2024-01-07 18:00:00,Evening,Yes
2024-01-07,18:00,West Zone,Commercial,1917,2024-01-07 18:00:00,Evening,Yes
2024-01-07,18:00,West Zone,Industrial,651,2024-01-07 18:00:00,Evening,Yes
2024-01-08,00:00,North Zone,Residential,1782,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,North Zone,Commercial,616,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,North Zone,Industrial,479,2024-01-08 00:00:00,Night,No
2024-01-08,06:00,North Zone,Residential,547,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,North Zone,Commercial,1023,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,North Zone,Industrial,253,2024-01-08 06:00:00,Morning,No
2024-01-08,12:00,North Zone,Residential,1832,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,North Zone,Commercial,1846,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,North Zone,Industrial,642,2024-01-08 12:00:00,Afternoon,No
2024-01-08,18:00,North Zone,Residential,1127,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,North Zone,Commercial,1779,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,North Zone,Industrial,1612,2024-01-08 18:00:00,Evening,Yes
2024-01-08,00:00,South Zone,Residential,118,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,South Zone,Commercial,300,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,South Zone,Industrial,512,2024-01-08 00:00:00,Night,No
2024-01-08,06:00,South Zone,Residential,411,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,South Zone,Commercial,1224,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,South Zone,Industrial,1562,2024-01-08 06:00:00,Morning,No
2024-01-08,12:00,South Zone,Residential,1476,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,South Zone,Commercial,295,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,South Zone,Industrial,515,2024-01-08 12:00:00,Afternoon,No
2024-01-08,18:00,South Zone,Residential,1296,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,South Zone,Commercial,366,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,South Zone,Industrial,458,2024-01-08 18:00:00,Evening,Yes
2024-01-08,00:00,East Zone,Residential,1654,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,East Zone,Commercial,1567,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,East Zone,Industrial,562,2024-01-08 00:00:00,Night,No
2024-01-08,06:00,East Zone,Residential,680,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,East Zone,Commercial,901,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,East Zone,Industrial,1969,2024-01-08 06:00:00,Morning,No
2024-01-08,12:00,East Zone,Residential,1324,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,East Zone,Commercial,1743,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,East Zone,Industrial,1448,2024-01-08 12:00:00,Afternoon,No
2024-01-08,18:00,East Zone,Residential,1295,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,East Zone,Commercial,299,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,East Zone,Industrial,617,2024-01-08 18:00:00,Evening,Yes
2024-01-08,00:00,West Zone,Residential,1003,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,West Zone,Commercial,1735,2024-01-08 00:00:00,Night,No
2024-01-08,00:00,West Zone,Industrial,749,2024-01-08 00:00:00,Night,No
2024-01-08,06:00,West Zone,Residential,1356,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,West Zone,Commercial,1355,2024-01-08 06:00:00,Morning,No
2024-01-08,06:00,West Zone,Industrial,1989,2024-01-08 06:00:00,Morning,No
2024-01-08,12:00,West Zone,Residential,299,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,West Zone,Commercial,600,2024-01-08 12:00:00,Afternoon,No
2024-01-08,12:00,West Zone,Industrial,1596,2024-01-08 12:00:00,Afternoon,No
2024-01-08,18:00,West Zone,Residential,779,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,West Zone,Commercial,1073,2024-01-08 18:00:00,Evening,Yes
2024-01-08,18:00,West Zone,Industrial,695,2024-01-08 18:00:00,Evening,Yes
2024-01-09,00:00,North Zone,Residential,759,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,North Zone,Commercial,1595,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,North Zone,Industrial,1388,2024-01-09 00:00:00,Night,No
2024-01-09,06:00,North Zone,Residential,1642,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,North Zone,Commercial,1982,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,North Zone,Industrial,1163,2024-01-09 06:00:00,Morning,No
2024-01-09,12:00,North Zone,Residential,203,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,North Zone,Commercial,1551,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,North Zone,Industrial,776,2024-01-09 12:00:00,Afternoon,No
2024-01-09,18:00,North Zone,Residential,1021,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,North Zone,Commercial,1048,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,North Zone,Industrial,1368,2024-01-09 18:00:00,Evening,Yes
2024-01-09,00:00,South Zone,Residential,224,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,South Zone,Commercial,565,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,South Zone,Industrial,1961,2024-01-09 00:00:00,Night,No
2024-01-09,06:00,South Zone,Residential,310,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,South Zone,Commercial,1919,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,South Zone,Industrial,1500,2024-01-09 06:00:00,Morning,No
2024-01-09,12:00,South Zone,Residential,840,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,South Zone,Commercial,1538,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,South Zone,Industrial,978,2024-01-09 12:00:00,Afternoon,No
2024-01-09,18:00,South Zone,Residential,922,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,South Zone,Commercial,488,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,South Zone,Industrial,1571,2024-01-09 18:00:00,Evening,Yes
2024-01-09,00:00,East Zone,Residential,1910,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,East Zone,Commercial,1915,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,East Zone,Industrial,1211,2024-01-09 00:00:00,Night,No
2024-01-09,06:00,East Zone,Residential,1237,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,East Zone,Commercial,1668,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,East Zone,Industrial,1087,2024-01-09 06:00:00,Morning,No
2024-01-09,12:00,East Zone,Residential,790,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,East Zone,Commercial,1722,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,East Zone,Industrial,327,2024-01-09 12:00:00,Afternoon,No
2024-01-09,18:00,East Zone,Residential,1617,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,East Zone,Commercial,1744,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,East Zone,Industrial,1812,2024-01-09 18:00:00,Evening,Yes
2024-01-09,00:00,West Zone,Residential,412,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,West Zone,Commercial,1159,2024-01-09 00:00:00,Night,No
2024-01-09,00:00,West Zone,Industrial,1932,2024-01-09 00:00:00,Night,No
2024-01-09,06:00,West Zone,Residential,1794,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,West Zone,Commercial,1746,2024-01-09 06:00:00,Morning,No
2024-01-09,06:00,West Zone,Industrial,274,2024-01-09 06:00:00,Morning,No
2024-01-09,12:00,West Zone,Residential,940,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,West Zone,Commercial,866,2024-01-09 12:00:00,Afternoon,No
2024-01-09,12:00,West Zone,Industrial,1928,2024-01-09 12:00:00,Afternoon,No
2024-01-09,18:00,West Zone,Residential,1135,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,West Zone,Commercial,659,2024-01-09 18:00:00,Evening,Yes
2024-01-09,18:00,West Zone,Industrial,125,2024-01-09 18:00:00,Evening,Yes
2024-01-10,00:00,North Zone,Residential,737,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,North Zone,Commercial,535,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,North Zone,Industrial,1188,2024-01-10 00:00:00,Night,No
2024-01-10,06:00,North Zone,Residential,1955,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,North Zone,Commercial,1185,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,North Zone,Industrial,545,2024-01-10 06:00:00,Morning,No
2024-01-10,12:00,North Zone,Residential,1286,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,North Zone,Commercial,1455,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,North Zone,Industrial,693,2024-01-10 12:00:00,Afternoon,No
2024-01-10,18:00,North Zone,Residential,1326,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,North Zone,Commercial,1211,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,North Zone,Industrial,471,2024-01-10 18:00:00,Evening,Yes
2024-01-10,00:00,South Zone,Residential,371,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,South Zone,Commercial,209,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,South Zone,Industrial,566,2024-01-10 00:00:00,Night,No
2024-01-10,06:00,South Zone,Residential,1974,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,South Zone,Commercial,1282,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,South Zone,Industrial,1120,2024-01-10 06:00:00,Morning,No
2024-01-10,12:00,South Zone,Residential,1002,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,South Zone,Commercial,1477,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,South Zone,Industrial,497,2024-01-10 12:00:00,Afternoon,No
2024-01-10,18:00,South Zone,Residential,1363,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,South Zone,Commercial,701,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,South Zone,Industrial,355,2024-01-10 18:00:00,Evening,Yes
2024-01-10,00:00,East Zone,Residential,565,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,East Zone,Commercial,1786,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,East Zone,Industrial,596,2024-01-10 00:00:00,Night,No
2024-01-10,06:00,East Zone,Residential,977,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,East Zone,Commercial,1002,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,East Zone,Industrial,376,2024-01-10 06:00:00,Morning,No
2024-01-10,12:00,East Zone,Residential,174,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,East Zone,Commercial,1911,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,East Zone,Industrial,1958,2024-01-10 12:00:00,Afternoon,No
2024-01-10,18:00,East Zone,Residential,391,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,East Zone,Commercial,1145,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,East Zone,Industrial,1640,2024-01-10 18:00:00,Evening,Yes
2024-01-10,00:00,West Zone,Residential,1996,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,West Zone,Commercial,108,2024-01-10 00:00:00,Night,No
2024-01-10,00:00,West Zone,Industrial,1155,2024-01-10 00:00:00,Night,No
2024-01-10,06:00,West Zone,Residential,1940,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,West Zone,Commercial,768,2024-01-10 06:00:00,Morning,No
2024-01-10,06:00,West Zone,Industrial,616,2024-01-10 06:00:00,Morning,No
2024-01-10,12:00,West Zone,Residential,1032,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,West Zone,Commercial,1874,2024-01-10 12:00:00,Afternoon,No
2024-01-10,12:00,West Zone,Industrial,1531,2024-01-10 12:00:00,Afternoon,No
2024-01-10,18:00,West Zone,Residential,1275,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,West Zone,Commercial,1458,2024-01-10 18:00:00,Evening,Yes
2024-01-10,18:00,West Zone,Industrial,1656,2024-01-10 18:00:00,Evening,Yes
2024-01-11,00:00,North Zone,Residential,550,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,North Zone,Commercial,433,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,North Zone,Industrial,761,2024-01-11 00:00:00,Night,No
2024-01-11,06:00,North Zone,Residential,1844,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,North Zone,Commercial,1602,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,North Zone,Industrial,537,2024-01-11 06:00:00,Morning,No
2024-01-11,12:00,North Zone,Residential,407,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,North Zone,Commercial,1816,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,North Zone,Industrial,894,2024-01-11 12:00:00,Afternoon,No
2024-01-11,18:00,North Zone,Residential,879,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,North Zone,Commercial,398,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,North Zone,Industrial,1022,2024-01-11 18:00:00,Evening,Yes
2024-01-11,00:00,South Zone,Residential,235,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,South Zone,Commercial,1081,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,South Zone,Industrial,1084,2024-01-11 00:00:00,Night,No
2024-01-11,06:00,South Zone,Residential,263,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,South Zone,Commercial,690,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,South Zone,Industrial,393,2024-01-11 06:00:00,Morning,No
2024-01-11,12:00,South Zone,Residential,803,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,South Zone,Commercial,1929,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,South Zone,Industrial,710,2024-01-11 12:00:00,Afternoon,No
2024-01-11,18:00,South Zone,Residential,840,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,South Zone,Commercial,1882,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,South Zone,Industrial,1169,2024-01-11 18:00:00,Evening,Yes
2024-01-11,00:00,East Zone,Residential,173,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,East Zone,Commercial,1270,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,East Zone,Industrial,982,2024-01-11 00:00:00,Night,No
2024-01-11,06:00,East Zone,Residential,1687,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,East Zone,Commercial,1585,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,East Zone,Industrial,156,2024-01-11 06:00:00,Morning,No
2024-01-11,12:00,East Zone,Residential,661,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,East Zone,Commercial,825,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,East Zone,Industrial,1361,2024-01-11 12:00:00,Afternoon,No
2024-01-11,18:00,East Zone,Residential,935,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,East Zone,Commercial,825,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,East Zone,Industrial,477,2024-01-11 18:00:00,Evening,Yes
2024-01-11,00:00,West Zone,Residential,1688,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,West Zone,Commercial,1780,2024-01-11 00:00:00,Night,No
2024-01-11,00:00,West Zone,Industrial,127,2024-01-11 00:00:00,Night,No
2024-01-11,06:00,West Zone,Residential,672,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,West Zone,Commercial,1083,2024-01-11 06:00:00,Morning,No
2024-01-11,06:00,West Zone,Industrial,1607,2024-01-11 06:00:00,Morning,No
2024-01-11,12:00,West Zone,Residential,559,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,West Zone,Commercial,963,2024-01-11 12:00:00,Afternoon,No
2024-01-11,12:00,West Zone,Industrial,206,2024-01-11 12:00:00,Afternoon,No
2024-01-11,18:00,West Zone,Residential,494,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,West Zone,Commercial,1033,2024-01-11 18:00:00,Evening,Yes
2024-01-11,18:00,West Zone,Industrial,1823,2024-01-11 18:00:00,Evening,Yes
2024-01-12,00:00,North Zone,Residential,303,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,North Zone,Commercial,137,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,North Zone,Industrial,1219,2024-01-12 00:00:00,Night,No
2024-01-12,06:00,North Zone,Residential,451,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,North Zone,Commercial,1427,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,North Zone,Industrial,1871,2024-01-12 06:00:00,Morning,No
2024-01-12,12:00,North Zone,Residential,1138,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,North Zone,Commercial,1394,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,North Zone,Industrial,1388,2024-01-12 12:00:00,Afternoon,No
2024-01-12,18:00,North Zone,Residential,170,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,North Zone,Commercial,1042,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,North Zone,Industrial,998,2024-01-12 18:00:00,Evening,Yes
2024-01-12,00:00,South Zone,Residential,1214,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,South Zone,Commercial,1561,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,South Zone,Industrial,1414,2024-01-12 00:00:00,Night,No
2024-01-12,06:00,South Zone,Residential,693,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,South Zone,Commercial,1217,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,South Zone,Industrial,1712,2024-01-12 06:00:00,Morning,No
2024-01-12,12:00,South Zone,Residential,1145,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,South Zone,Commercial,1354,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,South Zone,Industrial,1738,2024-01-12 12:00:00,Afternoon,No
2024-01-12,18:00,South Zone,Residential,1412,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,South Zone,Commercial,892,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,South Zone,Industrial,1487,2024-01-12 18:00:00,Evening,Yes
2024-01-12,00:00,East Zone,Residential,1281,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,East Zone,Commercial,1691,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,East Zone,Industrial,160,2024-01-12 00:00:00,Night,No
2024-01-12,06:00,East Zone,Residential,584,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,East Zone,Commercial,1185,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,East Zone,Industrial,1086,2024-01-12 06:00:00,Morning,No
2024-01-12,12:00,East Zone,Residential,686,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,East Zone,Commercial,1311,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,East Zone,Industrial,638,2024-01-12 12:00:00,Afternoon,No
2024-01-12,18:00,East Zone,Residential,460,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,East Zone,Commercial,1053,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,East Zone,Industrial,1518,2024-01-12 18:00:00,Evening,Yes
2024-01-12,00:00,West Zone,Residential,1044,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,West Zone,Commercial,1678,2024-01-12 00:00:00,Night,No
2024-01-12,00:00,West Zone,Industrial,1036,2024-01-12 00:00:00,Night,No
2024-01-12,06:00,West Zone,Residential,1173,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,West Zone,Commercial,149,2024-01-12 06:00:00,Morning,No
2024-01-12,06:00,West Zone,Industrial,923,2024-01-12 06:00:00,Morning,No
2024-01-12,12:00,West Zone,Residential,199,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,West Zone,Commercial,568,2024-01-12 12:00:00,Afternoon,No
2024-01-12,12:00,West Zone,Industrial,729,2024-01-12 12:00:00,Afternoon,No
2024-01-12,18:00,West Zone,Residential,598,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,West Zone,Commercial,1921,2024-01-12 18:00:00,Evening,Yes
2024-01-12,18:00,West Zone,Industrial,992,2024-01-12 18:00:00,Evening,Yes
2024-01-13,00:00,North Zone,Residential,681,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,North Zone,Commercial,1835,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,North Zone,Industrial,900,2024-01-13 00:00:00,Night,No
2024-01-13,06:00,North Zone,Residential,1241,2024-01-13 06:00:00,Morning,No
2024-01-13,06:00,North Zone,Commercial,127,2024-01-13 06:00:00,Morning,No
2024-01-13,06:00,North Zone,Industrial,1049,2024-01-13 06:00:00,Morning,No
2024-01-13,12:00,North Zone,Residential,690,2024-01-13 12:00:00,Afternoon,No
2024-01-13,12:00,North Zone,Commercial,541,2024-01-13 12:00:00,Afternoon,No
2024-01-13,12:00,North Zone,Industrial,1455,2024-01-13 12:00:00,Afternoon,No
2024-01-13,18:00,North Zone,Residential,314,2024-01-13 18:00:00,Evening,Yes
2024-01-13,18:00,North Zone,Commercial,375,2024-01-13 18:00:00,Evening,Yes
2024-01-13,18:00,North Zone,Industrial,172,2024-01-13 18:00:00,Evening,Yes
2024-01-13,00:00,South Zone,Residential,483,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,South Zone,Commercial,391,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,South Zone,Industrial,1866,2024-01-13 00:00:00,Night,No
2024-01-13,06:00,South Zone,Residential,1903,2024-01-13 06:00:00,Morning,No
2024-01-13,06:00,South Zone,Commercial,1962,2024-01-13 06:00:00,Morning,No
2024-01-13,06:00,South Zone,Industrial,1608,2024-01-13 06:00:00,Morning,No
2024-01-13,12:00,South Zone,Residential,706,2024-01-13 12:00:00,Afternoon,No
2024-01-13,12:00,South Zone,Commercial,145,2024-01-13 12:00:00,Afternoon,No
2024-01-13,12:00,South Zone,Industrial,566,2024-01-13 12:00:00,Afternoon,No
2024-01-13,18:00,South Zone,Residential,787,2024-01-13 18:00:00,Evening,Yes
2024-01-13,18:00,South Zone,Commercial,1074,2024-01-13 18:00:00,Evening,Yes
2024-01-13,18:00,South Zone,Industrial,1708,2024-01-13 18:00:00,Evening,Yes
2024-01-13,00:00,East Zone,Residential,1010,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,East Zone,Commercial,805,2024-01-13 00:00:00,Night,No
2024-01-13,00:00,East Zone,Industrial,1123,2024-01-13 00:00:00,Night,No
